TCFG,UserDate,Value,trend,change,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,Dummy7,Ez1,Ez2,Ez3,Ez4,Ez5,Ez6,Ez7,Ez8,Ez9,Ez10,Ez11,Ez12,Ez13,Ez14,Ez15,Ez16,Ez17,Ez18,Ez19,Ez20,Ez21,Ez22,Ez23,Ez24,Ez25,Ez26,Ez27,Ez28,Ez29,Ez30,Ez31,Ez32,Ez33,Ez34,Ez35,Ez36,Ez37,Ez38,Ez39,Ez40,Ez41,Ez42,Ez43,Ez44,Ez45,Ez46,Ez47,Ez48,Ez49,Ez50,Ez51,Ez52,Ez53,Ez54,Ez55,Ez56,Ez57,Ez58
tcfg NDX,1986-10-31,288.959991,U,-0.103237548105,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9868,0.9750,0.9643,0.9545,0.9457,0.9375,0.9300,0.9231,0.9167,0.9107,0.9052,0.9000,0.8952,0.8906,0.8864,0.8824,0.8643,0.8472,0.8311,0.8158,0.8013,0.7875,0.7744,0.7619,0.7500,0.7386,0.7278,0.7174,0.7074,0.6979,0.6888,0.6800,0.6716,0.6635,0.6557,0.6481,0.6409,0.6339,0.6272,0.6207
tcfg NDX,1986-11-03,289.619995,U,0.113709434599,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9875,0.9762,0.9659,0.9565,0.9479,0.9400,0.9327,0.9259,0.9196,0.9138,0.9083,0.9032,0.8984,0.8939,0.8897,0.8857,0.8681,0.8514,0.8355,0.8205,0.8063,0.7927,0.7798,0.7674,0.7557,0.7444,0.7337,0.7234,0.7135,0.7041,0.6950,0.6863,0.6779,0.6698,0.6620,0.6545,0.6473,0.6404,0.6336
tcfg NDX,1986-11-04,291.929993,U,0.378920089629,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9881,0.9773,0.9674,0.9583,0.9500,0.9423,0.9352,0.9286,0.9224,0.9167,0.9113,0.9062,0.9015,0.8971,0.8929,0.8889,0.8851,0.8684,0.8526,0.8375,0.8232,0.8095,0.7965,0.7841,0.7722,0.7609,0.7500,0.7396,0.7296,0.7200,0.7108,0.7019,0.6934,0.6852,0.6773,0.6696,0.6623,0.6552
tcfg NDX,1986-11-05,292.359985,U,0.073513564367,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9881,0.9773,0.9674,0.9583,0.9500,0.9423,0.9352,0.9286,0.9224,0.9167,0.9113,0.9062,0.9015,0.8971,0.8929,0.8889,0.8851,0.8816,0.8654,0.8500,0.8354,0.8214,0.8081,0.7955,0.7833,0.7717,0.7606,0.7500,0.7398,0.7300,0.7206,0.7115,0.7028,0.6944,0.6864,0.6786,0.6711,0.6638
tcfg NDX,1986-11-06,290.820007,U,-0.257445058705,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0.0000,0.5000,0.6667,0.7500,0.8000,0.8333,0.8571,0.8750,0.8889,0.9000,0.9091,0.9167,0.9231,0.9286,0.9333,0.9375,0.9412,0.9444,0.9474,0.9500,0.9405,0.9318,0.9239,0.9167,0.9100,0.9038,0.8981,0.8929,0.8879,0.8833,0.8790,0.8750,0.8712,0.8676,0.8643,0.8611,0.8581,0.8553,0.8526,0.8375,0.8232,0.8095,0.7965,0.7841,0.7722,0.7609,0.7500,0.7396,0.7296,0.7200,0.7108,0.7019,0.6934,0.6852,0.6773,0.6696,0.6623,0.6552
tcfg NDX,1986-11-07,289.820007,U,-0.170253431483,,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0.0000,0.1250,0.4167,0.5625,0.6500,0.7083,0.7500,0.7812,0.8056,0.8250,0.8409,0.8542,0.8654,0.8750,0.8833,0.8906,0.8971,0.9028,0.9079,0.9125,0.9167,0.9091,0.9022,0.8958,0.8900,0.8846,0.8796,0.8750,0.8707,0.8667,0.8629,0.8594,0.8561,0.8529,0.8500,0.8472,0.8446,0.8421,0.8397,0.8250,0.8110,0.7976,0.7849,0.7727,0.7611,0.7500,0.7394,0.7292,0.7194,0.7100,0.7010,0.6923,0.6840,0.6759,0.6682,0.6607,0.6535,0.6466
tcfg NDX,1986-11-10,288.589996,U,-0.209073757269,,0,0,0,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0.0000,0.0000,0.0000,0.1875,0.3000,0.3750,0.4643,0.5312,0.5833,0.6250,0.6591,0.6875,0.7115,0.7321,0.7500,0.7656,0.7794,0.7917,0.8026,0.8125,0.8214,0.8182,0.8152,0.8125,0.8100,0.8077,0.8056,0.8036,0.8017,0.8000,0.7984,0.7969,0.7955,0.7941,0.7929,0.7917,0.7905,0.7895,0.7885,0.7875,0.7744,0.7619,0.7500,0.7386,0.7278,0.7174,0.7074,0.6979,0.6888,0.6800,0.6716,0.6635,0.6557,0.6481,0.6409,0.6339,0.6272,0.6207
tcfg NDX,1986-11-11,290.700012,U,0.350113679782,,1,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,1.0000,0.5000,0.4167,0.5000,0.6000,0.6667,0.7143,0.7500,0.7778,0.8000,0.8182,0.8333,0.8462,0.8571,0.8667,0.8750,0.8824,0.8889,0.8947,0.9000,0.9048,0.9091,0.9022,0.8958,0.8900,0.8846,0.8796,0.8750,0.8707,0.8667,0.8629,0.8594,0.8561,0.8529,0.8500,0.8472,0.8446,0.8421,0.8397,0.8375,0.8354,0.8333,0.8198,0.8068,0.7944,0.7826,0.7713,0.7604,0.7500,0.7400,0.7304,0.7212,0.7123,0.7037,0.6955,0.6875,0.6798,0.6724
tcfg NDX,1986-11-12,291.160004,U,0.078953316297,,1,1,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,1.0000,1.0000,0.7500,0.7500,0.7500,0.7917,0.8214,0.8438,0.8611,0.8750,0.8864,0.8958,0.9038,0.9107,0.9167,0.9219,0.9265,0.9306,0.9342,0.9375,0.9405,0.9432,0.9348,0.9271,0.9200,0.9135,0.9074,0.9018,0.8966,0.8917,0.8871,0.8828,0.8788,0.8750,0.8714,0.8681,0.8649,0.8618,0.8590,0.8562,0.8537,0.8512,0.8488,0.8352,0.8222,0.8098,0.7979,0.7865,0.7755,0.7650,0.7549,0.7452,0.7358,0.7269,0.7182,0.7098,0.7018,0.6940
tcfg NDX,1986-11-13,286.829987,U,-0.631303437496,,0,0,0,0,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.1429,0.2188,0.2778,0.3500,0.4091,0.4583,0.5000,0.5357,0.5667,0.5938,0.6176,0.6389,0.6579,0.6750,0.6905,0.7045,0.7065,0.7083,0.7100,0.7115,0.6944,0.6786,0.6638,0.6500,0.6371,0.6250,0.6136,0.6029,0.5929,0.5833,0.5743,0.5658,0.5577,0.5500,0.5427,0.5357,0.5291,0.5227,0.5167,0.5109,0.5053,0.5000,0.4949,0.4900,0.4853,0.4808,0.4764,0.4722,0.4682,0.4643,0.4605,0.4569
tcfg NDX,1986-11-14,287.01001,U,0.031371184331,,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.0714,0.1562,0.2222,0.2750,0.3409,0.3958,0.4423,0.4821,0.5167,0.5469,0.5735,0.5972,0.6184,0.6375,0.6548,0.6705,0.6848,0.6875,0.6900,0.6923,0.6944,0.6964,0.6983,0.7000,0.7016,0.7031,0.7045,0.7059,0.7071,0.7083,0.7095,0.7105,0.7115,0.7125,0.7134,0.7143,0.7151,0.7045,0.6944,0.6848,0.6755,0.6667,0.6582,0.6500,0.6422,0.6346,0.6274,0.6204,0.6136,0.6071,0.6009,0.5948
tcfg NDX,1986-11-17,286.390015,U,-0.107591237311,,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,0.0625,0.1389,0.2000,0.2500,0.3125,0.3654,0.4107,0.4500,0.4844,0.5147,0.5417,0.5658,0.5875,0.6071,0.6250,0.6413,0.6458,0.6500,0.6538,0.6574,0.6429,0.6293,0.6167,0.6048,0.5938,0.5833,0.5735,0.5643,0.5556,0.5473,0.5395,0.5321,0.5250,0.5183,0.5119,0.5058,0.5000,0.4944,0.4891,0.4840,0.4792,0.4745,0.4700,0.4657,0.4615,0.4575,0.4537,0.4500,0.4464,0.4430,0.4397
tcfg NDX,1986-11-18,281.320007,U,-0.708993906294,,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0455,0.0625,0.0769,0.0893,0.1333,0.1719,0.2059,0.2361,0.2632,0.2875,0.3095,0.3295,0.3478,0.3646,0.3800,0.3750,0.3704,0.3661,0.3621,0.3583,0.3548,0.3516,0.3485,0.3456,0.3429,0.3403,0.3378,0.3355,0.3333,0.3312,0.3293,0.3274,0.3256,0.3239,0.3222,0.3207,0.3191,0.3177,0.3163,0.3150,0.3137,0.3125,0.3113,0.3102,0.3091,0.3080,0.3070,0.3060
tcfg NDX,1986-11-19,279.089996,U,-0.376819621429,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,0.0312,0.0441,0.0556,0.0921,0.1250,0.1548,0.1818,0.2065,0.2292,0.2300,0.2308,0.2315,0.2321,0.2328,0.2333,0.2339,0.2344,0.2348,0.2353,0.2357,0.2361,0.2365,0.2368,0.2372,0.2375,0.2378,0.2381,0.2384,0.2386,0.2389,0.2391,0.2394,0.2396,0.2347,0.2300,0.2255,0.2212,0.2170,0.2130,0.2091,0.2054,0.2018,0.1983
tcfg NDX,1986-11-20,282.619995,U,0.559711044462,,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,1.0000,0.5000,0.3333,0.2500,0.2000,0.1667,0.1429,0.1250,0.1111,0.1000,0.1136,0.1250,0.1346,0.1429,0.1833,0.2188,0.2500,0.2778,0.3026,0.3250,0.3452,0.3636,0.3804,0.3958,0.4100,0.4231,0.4167,0.4107,0.4052,0.4000,0.3952,0.3906,0.3864,0.3824,0.3786,0.3750,0.3716,0.3684,0.3654,0.3625,0.3598,0.3571,0.3547,0.3523,0.3500,0.3478,0.3457,0.3438,0.3418,0.3400,0.3382,0.3365,0.3349,0.3333,0.3318,0.3304,0.3289,0.3276
tcfg NDX,1986-11-21,285.799988,U,0.509897800099,,1,0.75,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,1.0000,0.8750,0.5833,0.4375,0.3500,0.2917,0.2500,0.2188,0.2222,0.2250,0.2273,0.2292,0.2692,0.3036,0.3333,0.3594,0.3971,0.4306,0.4605,0.4875,0.5119,0.5341,0.5543,0.5729,0.5900,0.5962,0.6019,0.5893,0.5776,0.5667,0.5565,0.5469,0.5379,0.5294,0.5214,0.5139,0.5068,0.5000,0.4936,0.4875,0.4817,0.4762,0.4709,0.4659,0.4611,0.4565,0.4521,0.4479,0.4439,0.4400,0.4363,0.4327,0.4292,0.4259,0.4227,0.4196,0.4167,0.4138
tcfg NDX,1986-11-24,288.98999,U,0.506553674725,,1,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,1.0000,1.0000,1.0000,0.9375,0.8000,0.7083,0.6429,0.5938,0.5556,0.5750,0.5909,0.6042,0.6154,0.6250,0.6333,0.6406,0.6618,0.6806,0.6974,0.7125,0.7262,0.7386,0.7500,0.7604,0.7700,0.7788,0.7778,0.7768,0.7759,0.7750,0.7742,0.7734,0.7727,0.7721,0.7714,0.7708,0.7703,0.7697,0.7692,0.7688,0.7683,0.7679,0.7674,0.7670,0.7667,0.7663,0.7660,0.7552,0.7449,0.7350,0.7255,0.7163,0.7075,0.6991,0.6909,0.6830,0.6754,0.6681
tcfg NDX,1986-11-25,291.540009,U,0.414634518328,,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9643,0.9375,0.9167,0.9000,0.8864,0.8750,0.8654,0.8571,0.8667,0.8750,0.8824,0.8889,0.8947,0.9000,0.9048,0.9091,0.9130,0.9167,0.9200,0.9231,0.9259,0.9196,0.9138,0.9083,0.9032,0.8984,0.8939,0.8897,0.8857,0.8819,0.8784,0.8750,0.8718,0.8688,0.8659,0.8631,0.8605,0.8580,0.8556,0.8533,0.8511,0.8490,0.8469,0.8350,0.8235,0.8125,0.8019,0.7917,0.7818,0.7723,0.7632,0.7543
tcfg NDX,1986-11-26,293.73999,U,0.360363376235,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9914,0.9833,0.9758,0.9688,0.9621,0.9559,0.9500,0.9444,0.9392,0.9342,0.9295,0.9250,0.9207,0.9167,0.9128,0.9091,0.9056,0.9022,0.8989,0.8958,0.8929,0.8900,0.8775,0.8654,0.8538,0.8426,0.8318,0.8214,0.8114,0.8017
tcfg NDX,1986-11-28,295.880005,U,0.348969858472,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9917,0.9839,0.9766,0.9697,0.9632,0.9571,0.9514,0.9459,0.9408,0.9359,0.9313,0.9268,0.9226,0.9186,0.9148,0.9111,0.9076,0.9043,0.9010,0.8980,0.8950,0.8922,0.8798,0.8679,0.8565,0.8455,0.8348,0.8246,0.8147
tcfg NDX,1986-12-01,293.709991,U,-0.351106321659,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0,0.0000,0.5000,0.6667,0.7500,0.8000,0.8333,0.8571,0.8750,0.8889,0.9000,0.9091,0.9167,0.9231,0.9286,0.9333,0.9375,0.9412,0.9444,0.9474,0.9500,0.9524,0.9545,0.9565,0.9583,0.9600,0.9615,0.9630,0.9643,0.9655,0.9583,0.9516,0.9453,0.9394,0.9338,0.9286,0.9236,0.9189,0.9145,0.9103,0.9062,0.9024,0.8988,0.8953,0.8920,0.8889,0.8859,0.8830,0.8802,0.8776,0.8750,0.8725,0.8606,0.8491,0.8380,0.8273,0.8170,0.8070,0.7974
tcfg NDX,1986-12-02,297.730011,U,0.594341325627,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9919,0.9844,0.9773,0.9706,0.9643,0.9583,0.9527,0.9474,0.9423,0.9375,0.9329,0.9286,0.9244,0.9205,0.9167,0.9130,0.9096,0.9062,0.9031,0.9000,0.8971,0.8942,0.8821,0.8704,0.8591,0.8482,0.8377,0.8276
tcfg NDX,1986-12-03,300.160004,U,0.386846889950,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9922,0.9848,0.9779,0.9714,0.9653,0.9595,0.9539,0.9487,0.9437,0.9390,0.9345,0.9302,0.9261,0.9222,0.9185,0.9149,0.9115,0.9082,0.9050,0.9020,0.8990,0.8962,0.8935,0.8909,0.8884,0.8772,0.8664
tcfg NDX,1986-12-04,299.959991,U,-0.033305407221,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9922,0.9848,0.9779,0.9714,0.9653,0.9595,0.9539,0.9487,0.9437,0.9390,0.9345,0.9302,0.9261,0.9222,0.9185,0.9149,0.9115,0.9082,0.9050,0.9020,0.8990,0.8962,0.8935,0.8909,0.8884,0.8860,0.8750
tcfg NDX,1986-12-05,298.089996,U,-0.301989588496,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0,0.0000,0.5000,0.6667,0.7500,0.8000,0.8333,0.8571,0.8750,0.8889,0.9000,0.9091,0.9167,0.9231,0.9286,0.9333,0.9375,0.9412,0.9444,0.9474,0.9500,0.9524,0.9545,0.9565,0.9583,0.9600,0.9615,0.9630,0.9643,0.9655,0.9667,0.9677,0.9609,0.9545,0.9485,0.9429,0.9375,0.9324,0.9276,0.9231,0.9187,0.9146,0.9107,0.9070,0.9034,0.9000,0.8967,0.8936,0.8906,0.8878,0.8850,0.8824,0.8798,0.8774,0.8657,0.8545,0.8438,0.8333,0.8233
tcfg NDX,1986-12-08,295.690002,U,-0.382138957976,,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0,0.0000,0.0000,0.0833,0.2500,0.3500,0.4583,0.5357,0.5938,0.6389,0.6750,0.7045,0.7292,0.7500,0.7679,0.7833,0.7969,0.8088,0.8194,0.8289,0.8375,0.8452,0.8523,0.8587,0.8646,0.8700,0.8750,0.8796,0.8839,0.8879,0.8917,0.8952,0.8984,0.8939,0.8897,0.8857,0.8819,0.8784,0.8750,0.8718,0.8688,0.8659,0.8631,0.8605,0.8580,0.8556,0.8533,0.8511,0.8490,0.8469,0.8450,0.8431,0.8413,0.8396,0.8380,0.8273,0.8170,0.8070,0.7974
tcfg NDX,1986-12-09,293.730011,U,-0.319802112020,,0,0,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0,0.0000,0.0000,0.0833,0.1250,0.2500,0.3333,0.3929,0.4688,0.5278,0.5750,0.6136,0.6458,0.6731,0.6964,0.7167,0.7344,0.7500,0.7639,0.7763,0.7875,0.7976,0.8068,0.8152,0.8229,0.8300,0.8365,0.8426,0.8482,0.8534,0.8583,0.8629,0.8672,0.8636,0.8603,0.8571,0.8542,0.8514,0.8487,0.8462,0.8438,0.8415,0.8393,0.8372,0.8352,0.8333,0.8315,0.8298,0.8281,0.8265,0.8250,0.8235,0.8221,0.8208,0.8194,0.8091,0.7991,0.7895,0.7802
tcfg NDX,1986-12-10,293.910004,U,0.030629607291,,0,0,0,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0,0.0000,0.0000,0.0000,0.0625,0.1000,0.2083,0.2857,0.3750,0.4444,0.5000,0.5455,0.5833,0.6154,0.6429,0.6667,0.6875,0.7059,0.7222,0.7368,0.7500,0.7619,0.7727,0.7826,0.7917,0.8000,0.8077,0.8148,0.8214,0.8276,0.8333,0.8387,0.8438,0.8485,0.8456,0.8429,0.8403,0.8378,0.8355,0.8333,0.8313,0.8293,0.8274,0.8256,0.8239,0.8222,0.8207,0.8191,0.8177,0.8163,0.8150,0.8137,0.8125,0.8113,0.8102,0.8091,0.7991,0.7895,0.7802
tcfg NDX,1986-12-11,292.160004,U,-0.289215717851,,0,0,0,0,0,0.25,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.1429,0.2188,0.2778,0.3500,0.4091,0.4583,0.4808,0.5000,0.5167,0.5312,0.5441,0.5556,0.5658,0.5750,0.5833,0.5909,0.5978,0.6042,0.6200,0.6346,0.6481,0.6607,0.6724,0.6833,0.6935,0.7031,0.7121,0.7132,0.7143,0.7153,0.7162,0.7171,0.7179,0.7188,0.7195,0.7202,0.7209,0.7216,0.7222,0.7228,0.7234,0.7240,0.7245,0.7250,0.7255,0.7260,0.7264,0.7269,0.7273,0.7188,0.7105,0.7026
tcfg NDX,1986-12-12,289.959991,U,-0.359671242285,,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,0.1250,0.1944,0.2500,0.2955,0.3333,0.3654,0.3929,0.4167,0.4375,0.4559,0.4722,0.4868,0.5000,0.5119,0.5227,0.5326,0.5417,0.5500,0.5577,0.5741,0.5893,0.6034,0.6167,0.6290,0.6406,0.6515,0.6544,0.6571,0.6597,0.6622,0.6645,0.6667,0.6687,0.6707,0.6726,0.6744,0.6761,0.6778,0.6793,0.6809,0.6823,0.6837,0.6850,0.6863,0.6875,0.6887,0.6898,0.6818,0.6741,0.6667,0.6595
tcfg NDX,1986-12-15,288.149994,U,-0.302356794443,,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0312,0.1111,0.1750,0.2273,0.2708,0.3077,0.3393,0.3667,0.3906,0.4118,0.4306,0.4474,0.4625,0.4762,0.4886,0.5000,0.5104,0.5200,0.5288,0.5370,0.5446,0.5517,0.5583,0.5726,0.5859,0.5985,0.6029,0.6071,0.6111,0.6149,0.6184,0.6218,0.6250,0.6280,0.6310,0.6337,0.6364,0.6389,0.6413,0.6436,0.6458,0.6480,0.6500,0.6520,0.6538,0.6557,0.6574,0.6500,0.6429,0.6360,0.6293
tcfg NDX,1986-12-16,288.980011,U,0.143037507691,,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0312,0.1111,0.1750,0.2273,0.2708,0.3077,0.3393,0.3667,0.3906,0.4118,0.4306,0.4474,0.4625,0.4762,0.4886,0.5000,0.5104,0.5200,0.5288,0.5370,0.5446,0.5517,0.5583,0.5645,0.5781,0.5909,0.5956,0.6000,0.6042,0.6081,0.6118,0.6154,0.6188,0.6220,0.6250,0.6279,0.6307,0.6333,0.6359,0.6383,0.6406,0.6429,0.6450,0.6471,0.6490,0.6509,0.6528,0.6545,0.6473,0.6404,0.6336
