TCFG,UserDate,Value,trend,change,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,Dummy7,Ez1,Ez2,Ez3,Ez4,Ez5,Ez6,Ez7,Ez8,Ez9,Ez10,Ez11,Ez12,Ez13,Ez14,Ez15,Ez16,Ez17,Ez18,Ez19,Ez20,Ez21,Ez22,Ez23,Ez24,Ez25,Ez26,Ez27,Ez28,Ez29,Ez30,Ez31,Ez32,Ez33,Ez34,Ez35,Ez36,Ez37,Ez38,Ez39,Ez40,Ez41,Ez42,Ez43,Ez44,Ez45,Ez46,Ez47,Ez48,Ez49,Ez50,Ez51,Ez52,Ez53,Ez54,Ez55,Ez56,Ez57,Ez58
tcfg CAC40,2008-01-28,4848.299805,U,-0.296477985613,,0,1,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.5000,0.4167,0.3750,0.3000,0.2500,0.2143,0.1875,0.1667,0.1500,0.1364,0.1250,0.1154,0.1071,0.1000,0.0938,0.0882,0.0833,0.0789,0.0750,0.0714,0.0682,0.0652,0.0625,0.0600,0.0577,0.0556,0.0536,0.0517,0.0500,0.0484,0.0469,0.0455,0.0441,0.0429,0.0417,0.0405,0.0395,0.0385,0.0375,0.0366,0.0357,0.0349,0.0341,0.0333,0.0326,0.0319,0.0312,0.0306,0.0300,0.0294,0.0288,0.0283,0.0278,0.0273,0.0268,0.0263,0.0259
tcfg CAC40,2008-01-29,4941.450195,U,0.744566687757,,1,1,1,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1.0000,0.8125,0.7000,0.5833,0.5000,0.4375,0.3889,0.3500,0.3182,0.2917,0.2692,0.2500,0.2333,0.2188,0.2059,0.1944,0.1842,0.1750,0.1667,0.1591,0.1522,0.1458,0.1400,0.1346,0.1296,0.1250,0.1207,0.1167,0.1129,0.1094,0.1061,0.1029,0.1000,0.0972,0.0946,0.0921,0.0897,0.0875,0.0854,0.0833,0.0814,0.0795,0.0778,0.0761,0.0745,0.0729,0.0714,0.0700,0.0686,0.0673,0.0660,0.0648,0.0636,0.0625,0.0614,0.0603
tcfg CAC40,2008-01-30,4873.569824,U,-0.595952417716,,1,0,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.5000,0.5833,0.6250,0.5500,0.5000,0.4286,0.3750,0.3333,0.3000,0.2727,0.2500,0.2308,0.2143,0.2000,0.1875,0.1765,0.1667,0.1579,0.1500,0.1429,0.1364,0.1304,0.1250,0.1200,0.1154,0.1111,0.1071,0.1034,0.1000,0.0968,0.0938,0.0909,0.0882,0.0857,0.0833,0.0811,0.0789,0.0769,0.0750,0.0732,0.0714,0.0698,0.0682,0.0667,0.0652,0.0638,0.0625,0.0612,0.0600,0.0588,0.0577,0.0566,0.0556,0.0545,0.0536,0.0526,0.0517
tcfg CAC40,2008-01-31,4869.790039,U,-0.038758975863,,0,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.3750,0.5000,0.5625,0.5000,0.4583,0.4286,0.3750,0.3333,0.3000,0.2727,0.2500,0.2308,0.2143,0.2000,0.1875,0.1765,0.1667,0.1579,0.1500,0.1429,0.1364,0.1304,0.1250,0.1200,0.1154,0.1111,0.1071,0.1034,0.1000,0.0968,0.0938,0.0909,0.0882,0.0857,0.0833,0.0811,0.0789,0.0769,0.0750,0.0732,0.0714,0.0698,0.0682,0.0667,0.0652,0.0638,0.0625,0.0612,0.0600,0.0588,0.0577,0.0566,0.0556,0.0545,0.0536,0.0526,0.0517
tcfg CAC40,2008-02-01,4978.060059,U,0.804644786756,,1,1,1,1,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,0.9500,0.9167,0.8214,0.7500,0.6667,0.6000,0.5455,0.5000,0.4615,0.4286,0.4000,0.3750,0.3529,0.3333,0.3158,0.3000,0.2857,0.2727,0.2609,0.2500,0.2400,0.2308,0.2222,0.2143,0.2069,0.2000,0.1935,0.1875,0.1818,0.1765,0.1714,0.1667,0.1622,0.1579,0.1538,0.1500,0.1463,0.1429,0.1395,0.1364,0.1333,0.1304,0.1277,0.1250,0.1224,0.1200,0.1176,0.1154,0.1132,0.1111,0.1091,0.1071,0.1053,0.1034
tcfg CAC40,2008-02-04,4973.640137,D,-0.044364879069,,1,1,1,1,1,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,0.9583,0.9286,0.8438,0.7778,0.7000,0.6364,0.5833,0.5385,0.5000,0.4667,0.4375,0.4118,0.3889,0.3684,0.3500,0.3333,0.3182,0.3043,0.2917,0.2800,0.2692,0.2593,0.2500,0.2414,0.2333,0.2258,0.2188,0.2121,0.2059,0.2000,0.1944,0.1892,0.1842,0.1795,0.1750,0.1707,0.1667,0.1628,0.1591,0.1556,0.1522,0.1489,0.1458,0.1429,0.1400,0.1373,0.1346,0.1321,0.1296,0.1273,0.1250,0.1228,0.1207
tcfg CAC40,2008-02-05,4776.859863,D,-0.962456935649,,0,0,0,0,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.1500,0.1667,0.1786,0.1875,0.1944,0.2000,0.1818,0.1667,0.1538,0.1429,0.1333,0.1250,0.1176,0.1111,0.1053,0.1000,0.0952,0.0909,0.0870,0.0833,0.0800,0.0769,0.0741,0.0714,0.0690,0.0667,0.0645,0.0625,0.0606,0.0588,0.0571,0.0556,0.0541,0.0526,0.0513,0.0500,0.0488,0.0476,0.0465,0.0455,0.0444,0.0435,0.0426,0.0417,0.0408,0.0400,0.0392,0.0385,0.0377,0.0370,0.0364,0.0357,0.0351,0.0345
tcfg CAC40,2008-02-06,4816.430176,D,0.392022446024,,0,0,0,0,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.1500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2292,0.2115,0.1964,0.1833,0.1719,0.1618,0.1528,0.1447,0.1375,0.1310,0.1250,0.1196,0.1146,0.1100,0.1058,0.1019,0.0982,0.0948,0.0917,0.0887,0.0859,0.0833,0.0809,0.0786,0.0764,0.0743,0.0724,0.0705,0.0688,0.0671,0.0655,0.0640,0.0625,0.0611,0.0598,0.0585,0.0573,0.0561,0.0550,0.0539,0.0529,0.0519,0.0509,0.0500,0.0491,0.0482,0.0474
tcfg CAC40,2008-02-07,4723.799805,D,-0.744993331231,,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.0714,0.0938,0.1111,0.1250,0.1136,0.1042,0.0962,0.0893,0.0833,0.0781,0.0735,0.0694,0.0658,0.0625,0.0595,0.0568,0.0543,0.0521,0.0500,0.0481,0.0463,0.0446,0.0431,0.0417,0.0403,0.0391,0.0379,0.0368,0.0357,0.0347,0.0338,0.0329,0.0321,0.0312,0.0305,0.0298,0.0291,0.0284,0.0278,0.0272,0.0266,0.0260,0.0255,0.0250,0.0245,0.0240,0.0236,0.0231,0.0227,0.0223,0.0219,0.0216
tcfg CAC40,2008-02-08,4709.649902,D,-0.148662536673,,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.0714,0.0938,0.1111,0.1250,0.1364,0.1250,0.1154,0.1071,0.1000,0.0938,0.0882,0.0833,0.0789,0.0750,0.0714,0.0682,0.0652,0.0625,0.0600,0.0577,0.0556,0.0536,0.0517,0.0500,0.0484,0.0469,0.0455,0.0441,0.0429,0.0417,0.0405,0.0395,0.0385,0.0375,0.0366,0.0357,0.0349,0.0341,0.0333,0.0326,0.0319,0.0312,0.0306,0.0300,0.0294,0.0288,0.0283,0.0278,0.0273,0.0268,0.0263,0.0259
tcfg CAC40,2008-02-11,4682.700195,D,-0.278551993767,,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,0.0625,0.0833,0.1000,0.1136,0.1250,0.1154,0.1071,0.1000,0.0938,0.0882,0.0833,0.0789,0.0750,0.0714,0.0682,0.0652,0.0625,0.0600,0.0577,0.0556,0.0536,0.0517,0.0500,0.0484,0.0469,0.0455,0.0441,0.0429,0.0417,0.0405,0.0395,0.0385,0.0375,0.0366,0.0357,0.0349,0.0341,0.0333,0.0326,0.0319,0.0312,0.0306,0.0300,0.0294,0.0288,0.0283,0.0278,0.0273,0.0268,0.0263,0.0259
tcfg CAC40,2008-02-12,4840.709961,D,0.933785173107,,1,1,0.25,0.25,0,0,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0.7500,0.6250,0.5000,0.4167,0.4643,0.5000,0.4722,0.4500,0.4318,0.4167,0.4038,0.3929,0.3833,0.3594,0.3382,0.3194,0.3026,0.2875,0.2738,0.2614,0.2500,0.2396,0.2300,0.2212,0.2130,0.2054,0.1983,0.1917,0.1855,0.1797,0.1742,0.1691,0.1643,0.1597,0.1554,0.1513,0.1474,0.1437,0.1402,0.1369,0.1337,0.1307,0.1278,0.1250,0.1223,0.1198,0.1173,0.1150,0.1127,0.1106,0.1085,0.1065,0.1045,0.1027,0.1009,0.0991
tcfg CAC40,2008-02-13,4855.399902,D,0.150579503968,,1,1,1,0.25,0.25,0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1.0000,0.8125,0.7000,0.6250,0.5714,0.5938,0.5556,0.5250,0.5000,0.4792,0.4615,0.4464,0.4333,0.4219,0.3971,0.3750,0.3553,0.3375,0.3214,0.3068,0.2935,0.2812,0.2700,0.2596,0.2500,0.2411,0.2328,0.2250,0.2177,0.2109,0.2045,0.1985,0.1929,0.1875,0.1824,0.1776,0.1731,0.1688,0.1646,0.1607,0.1570,0.1534,0.1500,0.1467,0.1436,0.1406,0.1378,0.1350,0.1324,0.1298,0.1274,0.1250,0.1227,0.1205,0.1184,0.1164
tcfg CAC40,2008-02-14,4858.649902,D,0.033455401898,,1,1,1,0.75,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1.0000,0.9375,0.8000,0.7083,0.6429,0.6562,0.6667,0.6250,0.5909,0.5625,0.5385,0.5179,0.5000,0.4844,0.4706,0.4444,0.4211,0.4000,0.3810,0.3636,0.3478,0.3333,0.3200,0.3077,0.2963,0.2857,0.2759,0.2667,0.2581,0.2500,0.2424,0.2353,0.2286,0.2222,0.2162,0.2105,0.2051,0.2000,0.1951,0.1905,0.1860,0.1818,0.1778,0.1739,0.1702,0.1667,0.1633,0.1600,0.1569,0.1538,0.1509,0.1481,0.1455,0.1429,0.1404,0.1379
tcfg CAC40,2008-02-15,4771.790039,D,-0.713299107858,,0,0.75,1,0.75,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.3750,0.5833,0.6250,0.5500,0.4583,0.3929,0.3438,0.3333,0.3250,0.3182,0.3125,0.3077,0.3036,0.3000,0.2969,0.2941,0.2917,0.2763,0.2625,0.2500,0.2386,0.2283,0.2188,0.2100,0.2019,0.1944,0.1875,0.1810,0.1750,0.1694,0.1641,0.1591,0.1544,0.1500,0.1458,0.1419,0.1382,0.1346,0.1313,0.1280,0.1250,0.1221,0.1193,0.1167,0.1141,0.1117,0.1094,0.1071,0.1050,0.1029,0.1010,0.0991,0.0972,0.0955,0.0938,0.0921,0.0905
tcfg CAC40,2008-02-18,4861.799805,D,0.736663724530,,1,1,1,1,0.75,0.75,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,0.9500,0.9167,0.8214,0.7500,0.7500,0.7500,0.7045,0.6667,0.6346,0.6071,0.5833,0.5625,0.5441,0.5278,0.5132,0.4875,0.4643,0.4432,0.4239,0.4062,0.3900,0.3750,0.3611,0.3482,0.3362,0.3250,0.3145,0.3047,0.2955,0.2868,0.2786,0.2708,0.2635,0.2566,0.2500,0.2437,0.2378,0.2321,0.2267,0.2216,0.2167,0.2120,0.2074,0.2031,0.1990,0.1950,0.1912,0.1875,0.1840,0.1806,0.1773,0.1741,0.1711,0.1681
tcfg CAC40,2008-02-19,4885.830078,D,0.242222233438,,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,0.9583,0.9286,0.9062,0.8889,0.8750,0.8636,0.8125,0.7692,0.7321,0.7000,0.6719,0.6471,0.6250,0.6053,0.5875,0.5595,0.5341,0.5109,0.4896,0.4700,0.4519,0.4352,0.4196,0.4052,0.3917,0.3790,0.3672,0.3561,0.3456,0.3357,0.3264,0.3176,0.3092,0.3013,0.2938,0.2866,0.2798,0.2733,0.2670,0.2611,0.2554,0.2500,0.2448,0.2398,0.2350,0.2304,0.2260,0.2217,0.2176,0.2136,0.2098,0.2061,0.2026
tcfg CAC40,2008-02-20,4812.810059,D,-0.633513368927,,0,0.25,0,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.1250,0.0833,0.2500,0.3500,0.3333,0.3214,0.3125,0.3056,0.3500,0.3864,0.3750,0.3654,0.3571,0.3500,0.3438,0.3382,0.3333,0.3289,0.3250,0.3214,0.3068,0.2935,0.2812,0.2700,0.2596,0.2500,0.2411,0.2328,0.2250,0.2177,0.2109,0.2045,0.1985,0.1929,0.1875,0.1824,0.1776,0.1731,0.1688,0.1646,0.1607,0.1570,0.1534,0.1500,0.1467,0.1436,0.1406,0.1378,0.1350,0.1324,0.1298,0.1274,0.1250,0.1227,0.1205,0.1184,0.1164
tcfg CAC40,2008-02-21,4858.850098,D,0.444886920708,,0,0.75,1,1,1,1,0.75,0.75,0.75,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.3750,0.5833,0.6875,0.7500,0.7917,0.7857,0.7812,0.7778,0.7250,0.7273,0.6875,0.6538,0.6250,0.6000,0.5781,0.5588,0.5417,0.5263,0.5125,0.5000,0.4886,0.4674,0.4479,0.4300,0.4135,0.3981,0.3839,0.3707,0.3583,0.3468,0.3359,0.3258,0.3162,0.3071,0.2986,0.2905,0.2829,0.2756,0.2687,0.2622,0.2560,0.2500,0.2443,0.2389,0.2337,0.2287,0.2240,0.2194,0.2150,0.2108,0.2067,0.2028,0.1991,0.1955,0.1920,0.1886,0.1853
tcfg CAC40,2008-02-22,4824.549805,D,-0.339004366835,,1,0,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.5000,0.5833,0.6250,0.6500,0.6667,0.6071,0.5625,0.5278,0.5000,0.5227,0.5417,0.5192,0.5000,0.4833,0.4688,0.4559,0.4444,0.4342,0.4250,0.4167,0.4091,0.4022,0.3854,0.3700,0.3558,0.3426,0.3304,0.3190,0.3083,0.2984,0.2891,0.2803,0.2721,0.2643,0.2569,0.2500,0.2434,0.2372,0.2313,0.2256,0.2202,0.2151,0.2102,0.2056,0.2011,0.1968,0.1927,0.1888,0.1850,0.1814,0.1779,0.1745,0.1713,0.1682,0.1652,0.1623,0.1595
tcfg CAC40,2008-02-25,4919.259766,D,0.753732629947,,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9688,0.9444,0.9250,0.9091,0.8958,0.8846,0.8393,0.8000,0.7656,0.7353,0.7083,0.6842,0.6625,0.6429,0.6250,0.6087,0.5938,0.5700,0.5481,0.5278,0.5089,0.4914,0.4750,0.4597,0.4453,0.4318,0.4191,0.4071,0.3958,0.3851,0.3750,0.3654,0.3563,0.3476,0.3393,0.3314,0.3239,0.3167,0.3098,0.3032,0.2969,0.2908,0.2850,0.2794,0.2740,0.2689,0.2639,0.2591,0.2545,0.2500,0.2457
tcfg CAC40,2008-02-26,4973.069824,D,0.498217633074,,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9688,0.9444,0.9250,0.9091,0.8958,0.8846,0.8750,0.8667,0.8281,0.7941,0.7639,0.7368,0.7125,0.6905,0.6705,0.6522,0.6354,0.6200,0.5962,0.5741,0.5536,0.5345,0.5167,0.5000,0.4844,0.4697,0.4559,0.4429,0.4306,0.4189,0.4079,0.3974,0.3875,0.3780,0.3690,0.3605,0.3523,0.3444,0.3370,0.3298,0.3229,0.3163,0.3100,0.3039,0.2981,0.2925,0.2870,0.2818,0.2768,0.2719,0.2672
tcfg CAC40,2008-02-27,4968.819824,D,-0.042704158552,,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9722,0.9500,0.9318,0.9167,0.9038,0.8929,0.8833,0.8438,0.8088,0.7778,0.7500,0.7250,0.7024,0.6818,0.6630,0.6458,0.6300,0.6154,0.5926,0.5714,0.5517,0.5333,0.5161,0.5000,0.4848,0.4706,0.4571,0.4444,0.4324,0.4211,0.4103,0.4000,0.3902,0.3810,0.3721,0.3636,0.3556,0.3478,0.3404,0.3333,0.3265,0.3200,0.3137,0.3077,0.3019,0.2963,0.2909,0.2857,0.2807,0.2759
tcfg CAC40,2008-02-28,4865.22998,D,-0.778833592908,,0,0.25,1,0.75,0.75,0.75,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0.0000,0.1250,0.4167,0.5000,0.5500,0.5833,0.6429,0.6875,0.6944,0.7000,0.7045,0.7083,0.7115,0.7143,0.6833,0.6562,0.6324,0.6111,0.5921,0.5750,0.5595,0.5455,0.5326,0.5208,0.5100,0.5000,0.4907,0.4732,0.4569,0.4417,0.4274,0.4141,0.4015,0.3897,0.3786,0.3681,0.3581,0.3487,0.3397,0.3312,0.3232,0.3155,0.3081,0.3011,0.2944,0.2880,0.2819,0.2760,0.2704,0.2650,0.2598,0.2548,0.2500,0.2454,0.2409,0.2366,0.2325,0.2284
tcfg CAC40,2008-02-29,4790.660156,D,-0.644804692483,,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0500,0.0833,0.1786,0.2500,0.3056,0.3000,0.2955,0.2917,0.2885,0.2857,0.2833,0.2812,0.2794,0.2778,0.2763,0.2750,0.2738,0.2727,0.2717,0.2708,0.2700,0.2692,0.2685,0.2679,0.2586,0.2500,0.2419,0.2344,0.2273,0.2206,0.2143,0.2083,0.2027,0.1974,0.1923,0.1875,0.1829,0.1786,0.1744,0.1705,0.1667,0.1630,0.1596,0.1562,0.1531,0.1500,0.1471,0.1442,0.1415,0.1389,0.1364,0.1339,0.1316,0.1293
tcfg CAC40,2008-03-03,4742.660156,D,-0.462883438861,,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0312,0.0556,0.0750,0.0909,0.1042,0.1154,0.1250,0.1333,0.1406,0.1471,0.1528,0.1579,0.1625,0.1667,0.1705,0.1739,0.1771,0.1800,0.1827,0.1852,0.1786,0.1724,0.1667,0.1613,0.1562,0.1515,0.1471,0.1429,0.1389,0.1351,0.1316,0.1282,0.1250,0.1220,0.1190,0.1163,0.1136,0.1111,0.1087,0.1064,0.1042,0.1020,0.1000,0.0980,0.0962,0.0943,0.0926,0.0909,0.0893,0.0877,0.0862
tcfg CAC40,2008-03-04,4675.910156,D,-0.606723060633,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,0.0312,0.0441,0.0556,0.0658,0.0750,0.0833,0.0909,0.0978,0.1042,0.1100,0.1154,0.1204,0.1250,0.1207,0.1167,0.1129,0.1094,0.1061,0.1029,0.1000,0.0972,0.0946,0.0921,0.0897,0.0875,0.0854,0.0833,0.0814,0.0795,0.0778,0.0761,0.0745,0.0729,0.0714,0.0700,0.0686,0.0673,0.0660,0.0648,0.0636,0.0625,0.0614,0.0603
tcfg CAC40,2008-03-05,4756.419922,D,0.696720781902,,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,1.0000,0.5000,0.3333,0.2500,0.2000,0.1667,0.1429,0.1250,0.1389,0.1500,0.1591,0.1667,0.1731,0.1786,0.1833,0.1875,0.1912,0.1944,0.1974,0.2000,0.2024,0.2045,0.2065,0.2083,0.2100,0.2115,0.2130,0.2143,0.2155,0.2167,0.2177,0.2109,0.2045,0.1985,0.1929,0.1875,0.1824,0.1776,0.1731,0.1688,0.1646,0.1607,0.1570,0.1534,0.1500,0.1467,0.1436,0.1406,0.1378,0.1350,0.1324,0.1298,0.1274,0.1250,0.1227,0.1205,0.1184,0.1164
tcfg CAC40,2008-03-06,4678.049805,D,-0.677151864383,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,1.0000,0.5000,0.3333,0.2500,0.2000,0.1667,0.1429,0.1250,0.1111,0.1000,0.0909,0.0833,0.0769,0.0714,0.0667,0.0781,0.0882,0.0972,0.1053,0.1125,0.1190,0.1250,0.1304,0.1354,0.1400,0.1442,0.1481,0.1518,0.1552,0.1583,0.1532,0.1484,0.1439,0.1397,0.1357,0.1319,0.1284,0.1250,0.1218,0.1187,0.1159,0.1131,0.1105,0.1080,0.1056,0.1033,0.1011,0.0990,0.0969,0.0950,0.0931,0.0913,0.0896,0.0880,0.0864,0.0848,0.0833,0.0819
tcfg CAC40,2008-03-07,4618.959961,D,-0.559128850729,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tcfg CAC40,2008-03-10,4566.990234,D,-0.509881463765,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tcfg CAC40,2008-03-11,4627.689941,D,0.581382289467,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.5000,0.3333,0.2500,0.2000,0.1667,0.1429,0.1250,0.1111,0.1000,0.0909,0.0833,0.0769,0.0714,0.0667,0.0625,0.0588,0.0556,0.0526,0.0500,0.0476,0.0455,0.0435,0.0417,0.0400,0.0385,0.0370,0.0357,0.0345,0.0333,0.0323,0.0312,0.0303,0.0294,0.0286,0.0278,0.0270,0.0263,0.0256,0.0250,0.0244,0.0238,0.0233,0.0227,0.0222,0.0217,0.0213,0.0208,0.0204,0.0200,0.0196,0.0192,0.0189,0.0185,0.0182,0.0179,0.0175,0.0172
